track_id,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms,genre_encoded
3GT2CBmJWIEdCpHiB31WYK,0.535,0.906,-4.699,0,0.0353,0.0202,0.0886,0.732,126.012,178671,2
7fPuWrlpwDcHm5aHCH5D9t,0.784,0.721,-5.457,1,0.0506,0.0149,0.285,0.895,121.966,176219,2
1rRWFc2p77FYyb67m5YeVO,0.809,0.758,-5.658,0,0.101,0.409,0.166,0.71,125.022,142230,2
1LDDUVvutZ3qxvnOrulCBM,0.669,0.793,-6.16,1,0.0403,0.0318,0.555,0.159,121.995,220205,2
2wOVXsIRIoniqipE9I5ZVx,0.578,0.786,-4.665,1,0.13,0.232,0.122,0.347,105.945,179151,2
0byab45cmZntz74RxcASrf,0.733,0.839,-2.84,0,0.0335,0.0145,0.162,0.471,126.009,223533,2
4ciBIS83LHQpKf4noVKP51,0.63,0.726,-3.753,1,0.0978,0.0717,0.108,0.499,122.055,196475,2
19TOAlTFq0NDHvUPQR0tkr,0.845,0.766,-5.727,0,0.0658,0.212,0.111,0.782,114.054,195924,2
6VP3410weACXiPCVLKSkOb,0.679,0.866,-3.754,1,0.0566,0.0337,0.0688,0.441,121.927,183934,2
5ql2mP9FUhB3SgMzv2akuO,0.657,0.882,-3.565,0,0.0456,0.247,0.112,0.179,127.994,195000,2
3jwQwGVERUXo7eaAgL1xAo,0.493,0.773,-3.791,0,0.157,0.429,0.0807,0.301,123.149,193548,2
46W9iEjOg5nkMvb6lo4Jwz,0.687,0.706,-5.357,1,0.0459,0.091,0.124,0.27,115.268,127826,2
0GRoERSBBky3YgdKW2w2Vc,0.654,0.874,-3.885,1,0.0543,0.169,0.134,0.542,119.85,184027,2
3sHuIjfAzluc6S9cXoqfqC,0.661,0.758,-5.299,1,0.0864,0.0797,0.106,0.387,114.098,224061,2
4fK2NU9UyQJV74ZGiSVYsr,0.447,0.684,-4.721,0,0.09,0.175,0.478,0.437,125.655,175312,2
0jlpHhGUFn4aAWLsRRnwep,0.731,0.802,-4.763,1,0.0623,0.022,0.059,0.434,121.991,179016,2
2pMntGuRgHAHVtrpC6kgGy,0.489,0.766,-5.84,1,0.0851,0.0511,0.126,0.117,121.445,190645,2
7EHCt2jdVwHp557sfMPosf,0.6,0.888,-4.612,1,0.13,0.00166,0.4,0.641,126.056,157024,2
5YN0zHycJ0Yxz31A5QsVov,0.687,0.707,-6.19,1,0.0328,0.0536,0.16,0.607,127.033,188656,2
14nIFzHQf1OBWf6VHVR8DF,0.711,0.724,-4.809,1,0.106,0.0835,0.0389,0.478,104.048,208947,2
14sOS5L36385FJ3OL8hew4,0.693,0.575,-6.998,1,0.0801,0.374,0.252,0.492,117.999,211362,2
23FHa9lYnG6Dr8OzombPkS,0.683,0.785,-4.879,1,0.037,0.0643,0.177,0.581,122.997,184564,2
06BrHnTVDOydsfg0LZ6mQb,0.638,0.818,-4.517,0,0.05,0.131,0.107,0.489,126.015,167990,2
1YSwQvw1NrEPfA0j1iY8eV,0.707,0.806,-4.777,1,0.175,0.00908,0.366,0.634,119.972,163000,2
1FlIzyCvRFQUE4pc7PiaIo,0.59,0.888,-2.851,1,0.0765,0.0216,0.487,0.288,126.094,185714,2
3eW2EDwNRAiQKkgom96dUa,0.632,0.574,-8.584,1,0.053,0.0942,0.215,0.557,125.989,201905,2
1k08GK7ox8SDmEMvn81TwU,0.703,0.879,-4.514,0,0.177,0.0693,0.315,0.542,124.972,183360,2
4raMIjIjMc8JohHth7l9lG,0.79,0.746,-5.96,1,0.0502,0.241,0.316,0.538,124.971,212280,2
52Y5nYBQgqawttJxxtUv1e,0.733,0.718,-7.149,0,0.0376,0.0107,0.33,0.206,122.993,176098,2
4R7ZSlYoJOIaxHJFHszQCR,0.728,0.848,-6.248,1,0.185,0.0427,0.118,0.612,124.993,193137,2
3N9YuL395rE4qNyHMsvOWC,0.502,0.78,-4.547,1,0.244,0.333,0.72,0.607,122.688,183341,2
6dX62wjTHi9F1srVTjV89X,0.638,0.708,-5.001,0,0.0421,0.24,0.311,0.582,103.16,132233,2
0JumfyG7GUshFjxouEXwhw,0.685,0.712,-4.302,0,0.0894,0.334,0.047,0.483,114.989,196493,2
3Iee2uf8UXOrOupQzfs1z5,0.62,0.906,-3.638,0,0.0627,0.102,0.183,0.398,123.047,221773,2
6jreFSOTUAViWjKyzOC4Kg,0.601,0.775,-4.612,1,0.0473,0.269,0.0883,0.483,119.964,190295,2
5Qnk8vP5g9l5SDQKU3qyYQ,0.762,0.665,-6.92,0,0.0471,0.169,0.103,0.961,115.946,193640,2
3Mong1BzxMKwTZ0SbfLdcQ,0.684,0.95,-2.588,0,0.0809,0.0207,0.105,0.436,125.974,156168,2
4huh5oqBz9RkgpzAkyuEAs,0.65,0.819,-3.811,1,0.0551,0.117,0.0772,0.351,128.09,186094,2
4Nu8sEejt46770gDUvFcrF,0.448,0.836,-6.495,1,0.0809,0.229,0.427,0.482,122.899,170103,2
1IjuevPDJ8Sa97wFwQ5j4V,0.712,0.646,-4.23,1,0.182,0.116,0.123,0.607,104.998,196571,2
4d3cCNTG3PUgWhPButc4N7,0.674,0.854,-5.253,1,0.115,0.054,0.379,0.503,111.969,180571,2
7r4nPsLToVIPdsiEeZKF6Y,0.739,0.622,-5.382,0,0.0394,0.532,0.0508,0.615,119.992,217804,2
4Tvw0lweq9l2JPQKFbpbBQ,0.647,0.795,-3.548,0,0.0372,0.0635,0.188,0.409,127.992,192402,2
1yAPglN5AGf7UoLK062ZYq,0.669,0.895,-3.787,0,0.0575,0.128,0.297,0.576,124.964,205653,2
4IAd7Vdwcc1E86P15tXjca,0.792,0.724,-5.108,0,0.0362,0.219,0.0911,0.429,109.984,169000,2
5qiQbOa6AFEO3P111y9Jry,0.706,0.931,-3.053,0,0.0456,0.354,0.146,0.465,123.012,200893,2
7nbVbGjifh0m2fhPYqcI1R,0.645,0.795,-5.439,1,0.0343,0.0334,0.089,0.424,127.959,226875,2
5NeFmsnXBy6xVbz8pesM5l,0.662,0.823,-4.7,1,0.0971,0.073,0.0833,0.435,118.958,191786,2
6fvbl9D9VjMtLRQsuWPyYt,0.673,0.885,-3.574,0,0.0569,0.143,0.184,0.704,121.082,174545,2
1MgpEKnO6sgMTb5zumAsgn,0.516,0.857,-3.432,0,0.0463,0.0368,0.264,0.448,127.949,198750,2
06Z7Hy2LUzbcSFmWzwkun1,0.686,0.613,-5.614,1,0.069,0.0386,0.251,0.452,104.988,206875,2
0EdgK7ASb4kfRkW8pVMN02,0.503,0.754,-3.634,1,0.0424,0.264,0.297,0.597,116.524,186750,2
2gqzTQEn4g5ly0n5ScdMx0,0.382,0.698,-3.409,1,0.0374,0.00236,0.108,0.151,127.816,234609,2
36orMWv2PgvnzXsd5CJ0yL,0.59,0.642,-3.87,1,0.122,0.0771,0.105,0.651,107.356,174444,2
6DuE8kXIDJ3oiCibWXmgeN,0.708,0.825,-3.117,1,0.0615,0.031,0.191,0.662,109.991,186000,2
5up5uXChMJLKyuop9HwtCb,0.588,0.757,-2.415,1,0.0716,0.327,0.323,0.836,122.813,191650,2
4AMY0oGSt7vZwgxDnHCJBr,0.636,0.63,-6.396,1,0.0346,0.0796,0.13,0.454,104.845,184020,2
0VQUyufAldw4Eitv71TPmg,0.682,0.786,-4.87,0,0.0477,0.214,0.12,0.664,91.042,195947,2
0EQeui6OBMzqJ3Z3wCOzZh,0.639,0.705,-5.039,0,0.049,0.045,0.425,0.595,124.957,182161,2
1o9D0rUusi2V5idyOEOPII,0.815,0.647,-7.162,0,0.218,0.399,0.0738,0.182,125.95,176773,2
2neq77lIMkitQwBwy1EDng,0.696,0.907,-4.157,0,0.073,0.0191,0.124,0.466,125.932,186667,2
5ow0sNF1zSqp71Ix5jEXWU,0.659,0.617,-5.862,0,0.0649,0.27,0.187,0.187,119.858,164010,2
0vrmHPfoBadXVr2n0m1aqZ,0.592,0.873,-5.65,1,0.0275,0.0715,0.142,0.516,122.011,277262,2
0o9bHFc8Lt5tZFvTjNZTNf,0.651,0.617,-6.077,1,0.0309,0.179,0.113,0.591,121.977,167912,2
3oN9prOZJ8jR6rFP4YMJF9,0.707,0.585,-11.024,1,0.0701,0.145,0.257,0.277,125.161,155520,2
0Qew3aYvQPGPjfL7gbe6x1,0.673,0.687,-5.295,0,0.0623,0.269,0.181,0.524,96.964,211040,2
5naYe7rLMZcLfO1DKg48MK,0.567,0.765,-4.107,0,0.108,0.317,0.14,0.541,121.924,169467,2
3LaQ1GajOXoUeiTA9UAcCK,0.768,0.83,-4.983,0,0.036,0.0229,0.145,0.444,126.007,187301,2
3DGar7krWlmrXRFHBcQF6z,0.734,0.765,-5.562,1,0.0621,0.151,0.231,0.518,109.989,163636,2
5VGBgPVFO3e0lWz4WHYntQ,0.689,0.901,-1.431,1,0.0678,0.145,0.459,0.651,125.115,180485,2
6sYJuVcEu4gFHmeTLdHzRz,0.676,0.582,-7.58,1,0.128,0.221,0.515,0.447,124.012,194618,2
3eS1VMcEmq2IUgpaeDysCb,0.686,0.693,-6.245,0,0.131,0.329,0.136,0.699,124.206,197876,2
4fCAOaMs0PYL58OijKp2IS,0.763,0.674,-5.146,1,0.0378,0.0106,0.0321,0.759,105.027,178512,2
2mSIu1ZPo22Ihx3EwS4E6h,0.6,0.754,-4.204,1,0.0488,0.0688,0.151,0.641,128.044,180820,2
31OqWK8Lc6GnUbnLG3GqPX,0.691,0.924,-3.839,1,0.0577,0.00828,0.402,0.34,125.983,158095,2
7rpyHKSH3dkrsKEgv1eNgv,0.63,0.726,-3.753,1,0.0978,0.0717,0.108,0.499,122.055,196475,2
5CpkVOosLFc83LbwqO6hnI,0.734,0.921,-1.936,0,0.0863,0.0328,0.197,0.654,120.056,218480,2
3cJEgWbsBmGkvXz906tgut,0.605,0.854,-4.128,0,0.0488,0.0673,0.54,0.165,124.024,214641,2
3ZqKbMO9UasuKgQeGT7QZS,0.609,0.523,-12.649,1,0.0796,0.00959,0.15,0.342,127.977,181875,2
5mYNWSc1AE7pWS3Ax4e8Dl,0.733,0.839,-2.84,0,0.0335,0.0145,0.162,0.471,126.009,223533,2
6SRWhUJcD2YKahCwHavz3X,0.43,0.606,-5.115,0,0.0431,0.131,0.173,0.123,169.988,211680,2
7Feaw9WAEREY0DUOSXJLOM,0.661,0.723,-6.976,0,0.0566,0.179,0.14,0.316,113.778,163805,2
7K7MUBCnzgBAvMVW2RTWNs,0.752,0.764,-4.399,1,0.038,0.0476,0.0543,0.582,121.958,163216,2
47dABAPyBgKB3iQCrC4Vrv,0.704,0.888,-2.872,1,0.0541,0.00553,0.079,0.531,125.027,157000,2
6vRCKJDtnrJEcyyzIMa0w0,0.655,0.713,-6.293,0,0.0501,0.338,0.0971,0.61,94.05,184653,2
4BM4ml3TgBFALLaCaJtVhi,0.732,0.734,-6.423,1,0.107,0.00719,0.34,0.643,123.033,177073,2
4D3o6Hh3GydRpTTlyLP3D9,0.619,0.735,-3.925,1,0.0445,0.017,0.347,0.668,119.981,169157,2
3R6dPfF2yBO8mHySW1XDAa,0.746,0.846,-2.432,1,0.048,0.0485,0.195,0.403,114.955,174933,2
164C9bSF4ryqWXI4XgxTE0,0.776,0.809,-5.726,0,0.069,0.415,0.179,0.582,100.071,202520,2
4fC6tDEFmSBBCRBUOPeQ8b,0.621,0.898,-4.569,1,0.0401,0.0976,0.404,0.332,124.018,181040,2
7lPo7aUbqNz5qmcan9Oj3F,0.767,0.674,-6.246,1,0.0529,0.0216,0.257,0.221,121.011,168636,2
1HvCFAUIWQsWV9zud3UhDl,0.655,0.672,-4.966,1,0.0581,0.253,0.312,0.675,98.005,198880,2
76WNl0hDHHxTUhfLrEIBSm,0.638,0.656,-5.299,1,0.0611,0.143,0.094,0.271,103.081,181960,2
6xTU6B6nFwKKTSZ9ySXS80,0.689,0.505,-6.389,1,0.0933,0.158,0.138,0.312,99.017,217293,2
0jvqmWRCyv7xnxqrtinbHJ,0.445,0.597,-6.724,1,0.0575,0.158,0.128,0.263,175.903,179500,2
5itOtNx0WxtJmi1TQ3RuRd,0.807,0.887,-4.311,0,0.0361,0.016,0.0811,0.606,122.015,229184,2
1uuUnsWpJwqBh5GRQ8uxla,0.684,0.823,-4.881,1,0.0296,0.00576,0.201,0.384,117.993,216000,2
4DfxFGwreu9BquiLRClwh8,0.653,0.708,-5.385,1,0.0345,0.109,0.163,0.347,111.924,167871,2
6Pgkp4qUoTmJIPn7ReaGxL,0.662,0.858,-4.844,1,0.0428,0.00163,0.0456,0.295,133.993,181673,2
3R8lr1Y1kPgXEbnXkcMMlT,0.691,0.821,-4.527,1,0.0401,0.136,0.092,0.759,104.961,222000,2
4ESPuOrSsRcBISzcMlzmY5,0.717,0.716,-5.485,0,0.0432,0.0421,0.0699,0.206,125.064,161280,2
0Zbbxnx4SGGHoIow4PpISP,0.677,0.497,-5.763,1,0.0809,0.152,0.0911,0.419,99.137,236853,2
72gv4zhNvRVdQA0eOenCal,0.715,0.605,-5.128,0,0.0428,0.239,0.189,0.454,122.956,212733,2
2kLf4myxQME1Nd0voeKZri,0.572,0.713,-4.826,1,0.0406,0.0754,0.226,0.559,89.996,157005,2
4q8PHoRsPUB52LFylX8Ulz,0.645,0.741,-4.989,0,0.0339,0.0323,0.29,0.534,123.07,203000,2
2devxXJUTEIFmgt8cXaqmO,0.497,0.924,-3.43,0,0.0434,0.149,0.267,0.283,120.018,150005,2
0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,-5.298,1,0.0433,0.0166,0.249,0.654,125.983,176658,2
7dOeiXeTSfA1ixaYmQcWu7,0.401,0.872,-3.641,0,0.314,0.167,0.362,0.472,104.592,201257,2
7jEyX4bqaCSdMN4D4JNnVj,0.738,0.794,-4.118,0,0.0416,0.101,0.0533,0.566,104.014,184134,2
6ULQ6ZRc7JuVutRMy6gfgc,0.702,0.903,-3.921,1,0.038,0.121,0.168,0.66,125.948,166947,2
0FlnsBDwPglenLJoQjPd4K,0.814,0.705,-4.734,1,0.0904,0.0958,0.0687,0.6,110.004,240617,2
4Vbz3osCh6DwHYv5gVv5H2,0.724,0.733,-5.539,0,0.0382,0.0249,0.127,0.672,125.993,208107,2
4OgwXdylh75fHfwUzJTUqg,0.771,0.826,-3.978,1,0.0604,0.142,0.145,0.185,100.012,212280,2
4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,-2.867,0,0.045,0.374,0.0586,0.687,128.005,215760,2
0A5gdlrpAuQqZ2iFgnqBFW,0.813,0.761,-5.687,0,0.085,0.0529,0.337,0.29,124.957,173067,2
0BiGd2FNDQ0eh79ZHfp6tS,0.728,0.794,-3.992,1,0.0635,0.148,0.0688,0.523,112.071,194360,2
25sgk305KZfyuqVBQIahim,0.719,0.704,-4.724,1,0.0476,0.0691,0.166,0.628,133.002,187436,2
3xE7LrW7P54CYNQYqLhl6J,0.564,0.833,-3.964,1,0.0952,0.0112,0.101,0.395,127.948,209341,2
4ut5G4rgB1ClpMTMfjoIuy,0.414,0.486,-6.431,0,0.0311,0.0129,0.111,0.368,128.038,230762,2
0uUNN1nSoUx1A4fkDCWDQ7,0.682,0.656,-4.67,1,0.0435,0.0737,0.353,0.607,130.089,183027,2
1byydVLDAt7An5Pk3SuL5j,0.674,0.471,-8.199,1,0.0719,0.0946,0.22,0.219,127.963,183345,2
1RxlBxlaJpSEVnLk4Gtvym,0.69,0.689,-6.522,1,0.174,0.0655,0.136,0.307,131.945,129238,2
7IWTIkiWGWNQyYfOLdMrGD,0.594,0.722,-5.751,0,0.0398,0.0156,0.0667,0.407,127.877,200322,2
67FPUOM5Q2sSvS3iqLxSFs,0.468,0.968,-4.083,1,0.0478,0.0224,0.194,0.284,129.998,199245,2
0Qmqhtqco9ifi7ScZh1095,0.465,0.739,-7.786,1,0.0648,0.00987,0.373,0.0652,125.994,217143,2
2Fxmhks0bxGSBdJ92vM42m,0.701,0.425,-10.965,1,0.375,0.328,0.1,0.562,135.128,194088,2
0FC7eAz8CW9HAWnBr8Yo42,0.631,0.939,-1.7,0,0.0398,0.0728,0.319,0.353,128.048,191500,2
7LYMT7ZaJC6KaKaXod9qNq,0.578,0.776,-2.698,0,0.0409,0.363,0.175,0.608,129.03,190698,2
6fIgsZFtGXiIvxb2Y6oCc7,0.671,0.91,-3.621,1,0.1,0.00196,0.171,0.413,128.036,138750,2
47knrBbYhqtrggWYSkU6h1,0.715,0.792,-6.4,0,0.0325,0.055,0.269,0.357,128.024,185161,2
46x4SztssOJ1KzRjPqVUPk,0.714,0.809,-4.34,0,0.0801,0.00736,0.342,0.32,128.045,173797,2
0AKxkfd5NLlWMXCVgH6a6X,0.691,0.874,-6.276,0,0.09,0.0286,0.0704,0.0909,127.99,283193,2
43ZeyBuql1TboyWE3ElHXj,0.651,0.711,-5.062,0,0.0378,0.111,0.0488,0.425,125.089,191954,2
3EKKIR8be1kfAAwaz1fzyS,0.59,0.888,-4.151,1,0.0797,0.000753,0.817,0.0715,128.025,195000,2
4u6chQOq3h6g03cnPzAxcz,0.438,0.914,-3.919,0,0.0601,0.0206,0.12,0.225,128.184,161250,2
5UaEBgRvUPFf5CEDhaTdp7,0.59,0.678,-5.48,1,0.0384,0.0259,0.0707,0.4,126.061,178132,2
6wigvUlHft5QfkbxmAG5uC,0.461,0.773,-6.436,0,0.0539,0.0153,0.234,0.266,131.085,190992,2
3b0cJPguhWOh2hjY6Lu192,0.563,0.954,-1.835,0,0.0283,0.119,0.27,0.788,128.014,162187,2
3QC33AxvY2sdxq22ym3aSL,0.446,0.573,-5.081,1,0.0279,0.0416,0.108,0.167,135.96,213707,2
6nsLzJfvp5OLd4mgqUJkpq,0.577,0.741,-3.83,0,0.0501,0.298,0.142,0.581,128.081,230613,2
1fN2cemf6ByT2WKqtumwR5,0.486,0.855,-4.493,0,0.0497,0.000452,0.249,0.151,129.9,105219,2
6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,-3.719,0,0.0377,0.00664,0.37,0.15,127.978,202500,2
5fEpuvcNvERP7EHtLe28Zy,0.733,0.791,-5.599,1,0.0403,0.239,0.265,0.477,128.007,176260,2
45NYp6HaMbhHNtn8sTnztn,0.627,0.956,-4.498,0,0.0719,0.0256,0.125,0.392,127.984,217500,2
7HdHOGbA7uyepn1jbPKqOx,0.527,0.806,-5.639,0,0.0323,0.000598,0.358,0.534,131.882,234680,2
49ziHtycEUnbFQtE8e8slt,0.742,0.838,-2.758,0,0.0476,0.339,0.0595,0.694,128.022,215676,2
3kGfazcbVvVkuZunzlLgTD,0.708,0.868,-3.287,1,0.0431,0.0313,0.122,0.72,124.994,202999,2
2ZEqEHPOhJdkI9pCCW9pBD,0.653,0.911,-2.979,0,0.0645,0.0623,0.301,0.335,125.959,195714,2
35ARq65zezGBwA7EHBXm2w,0.361,0.945,-5.219,0,0.111,0.00105,0.0967,0.138,127.985,172500,2
1N4n7soiQQ8TRsntrkItyA,0.732,0.828,-5.935,0,0.0535,0.00379,0.272,0.226,128.003,189625,2
0XOFJ634crTl8z9N5Gxh2S,0.673,0.943,-3.604,0,0.0481,0.0448,0.101,0.0358,127.999,171712,2
2OlWBmSjf1aUPGLNf0UI5A,0.628,0.593,-5.036,1,0.0323,0.093,0.096,0.104,125.026,197267,2
6UiDiFJUGEDzkGpZBL8IYq,0.555,0.813,-5.792,1,0.033,0.0201,0.165,0.435,125.034,213120,2
5WvAo7DNuPRmk4APhdPzi8,0.552,0.76,-4.706,1,0.342,0.0733,0.0865,0.639,135.702,260000,2
4b2tcjrG1qUkSdsqEFP2dB,0.467,0.757,-3.01,1,0.0517,0.0866,0.0742,0.383,131.993,254653,2
0KsB4TwgATg88aXCMBoO3Y,0.722,0.744,-5.52,0,0.0363,0.0234,0.143,0.686,125.985,207630,2
23L5CiUhw2jV1OIMwthR3S,0.501,0.519,-5.88,0,0.0409,0.109,0.454,0.168,133.99,195707,2
3OEF72iu0qSN75kiw0qP1o,0.64,0.857,-8.26,1,0.266,0.00164,0.336,0.645,128.058,147187,2
4zdQmfTLWgGd5mAX4MUIaX,0.769,0.817,-5.409,1,0.103,0.0225,0.244,0.896,118.021,182633,2
5KVxCdOVauTncDKgK426XN,0.787,0.722,-5.43,1,0.0395,0.0489,0.0956,0.52,127.952,218357,2
4suDPyEfKYtqDR2OGblbTi,0.63,0.787,-4.302,1,0.103,0.00489,0.134,0.466,128.997,211867,2
7tegFBOVAZADytMG3YIR9o,0.617,0.885,-3.989,0,0.0375,0.0169,0.326,0.768,139.95,221233,2
1eIl9qFUGihchPAfSF258T,0.746,0.805,-4.499,1,0.0683,0.074,0.0548,0.843,144.983,222932,2
71jxHnEfeDyolLb6Kr2DdS,0.695,0.88,-2.965,1,0.158,0.194,0.0898,0.786,127.075,224882,2
4eycOo0qKubeGx3g29dcHZ,0.705,0.858,-3.374,1,0.0627,0.112,0.298,0.536,106.019,230943,2
0xTWI6HrzKHJ6LK11f8jGO,0.803,0.863,-4.939,1,0.0903,0.00947,0.0823,0.467,112.986,203147,2
07uivRw9i8NFjQbxZQu6g7,0.736,0.666,-4.503,1,0.0417,0.0795,0.332,0.22,109.958,163040,2
1QNoGbedAra3cbGcQAwBRQ,0.826,0.569,-7.18,1,0.0473,0.287,0.0449,0.555,105.014,215140,2
3gMJMSrU2QETbsILNuybIh,0.837,0.52,-7.575,0,0.14,0.617,0.184,0.463,123.972,181200,2
6EfsZW2pPBBDkiBMTGglEi,0.636,0.744,-3.799,1,0.0291,0.101,0.0912,0.486,133.994,208333,2
1gdrNesoUadTXNdVaKS2t3,0.486,0.714,-6.197,1,0.115,0.0622,0.333,0.496,127.41,195433,2
0j6HZwmFLvxSoYUrg29IgP,0.789,0.77,-5.531,0,0.0553,0.0403,0.0988,0.791,102.0,193553,2
2MbrVxNKpsg0bu9LMlPiri,0.608,0.961,-2.259,1,0.124,0.023,0.294,0.366,137.9,240100,2
2gApWgkuisXedOcS9Tligs,0.604,0.733,-5.788,1,0.0348,0.105,0.25,0.399,124.885,270904,2
5Zjge6yCThuBMdnJdOBp9A,0.655,0.993,-2.026,1,0.0862,0.507,0.392,0.62,93.021,208376,2
34S5Vg3Jxqtjb3dosDWHpH,0.836,0.588,-7.454,1,0.16,0.237,0.0618,0.636,92.985,225412,2
2qpuYv59RVgLKcA0DPl9Tt,0.705,0.666,-5.001,1,0.0583,0.577,0.0835,0.697,127.967,223920,2
1SV5ys0BGnN6aEsbS7prwt,0.567,0.865,-5.125,1,0.139,0.0127,0.0546,0.838,187.981,244061,2
3t5I7uoAOyRtzkAVaHgmfL,0.718,0.8,-5.715,1,0.0587,0.00588,0.337,0.266,117.98,205928,2
1g89JASxN75856KEYGmZTt,0.775,0.673,-6.526,1,0.081,0.0564,0.111,0.5,112.059,228371,2
56FtGMGdOoONvc0XpP4Bm6,0.847,0.512,-9.071,1,0.053,0.152,0.0746,0.765,111.989,162827,2
0HGSn0eFH5LF1MWdE9FOUC,0.742,0.719,-6.341,0,0.0387,0.0867,0.126,0.318,125.007,217000,2
2WSYYbEdxtGGo0VVP4jNjb,0.549,0.847,-4.966,1,0.0483,0.0587,0.102,0.149,124.01,292587,2
3fzCO5mdnxKvxOT03Ao0RI,0.425,0.56,-6.395,0,0.308,0.0826,0.35,0.347,168.068,196367,2
7Bh4dzYrbYtXbbuvK8M8yE,0.716,0.463,-7.563,1,0.0337,0.693,0.121,0.342,92.023,232832,2
6nfiboYmeoHMxPU05yEQvg,0.697,0.77,-3.828,1,0.0327,0.00374,0.0424,0.748,102.002,214118,2
4ccp9ytoMerEU0967Okhu6,0.866,0.746,-6.139,0,0.0706,0.446,0.133,0.594,100.019,184935,2
6cAaLUV2fc1b3Qpgc0z3k2,0.554,0.782,-2.927,1,0.0367,0.198,0.0756,0.63,155.912,193417,2
6dKOpmTOzAVnaHqq7hqkJa,0.684,0.854,-3.625,0,0.0847,0.0615,0.152,0.594,101.034,232973,2
1HDrG1CAVROV1BclXs400N,0.711,0.934,-0.7,1,0.0588,0.0445,0.0537,0.866,124.988,224333,2
74P2i9IIx0nkki1GVQqx3R,0.649,0.856,-2.745,1,0.181,0.127,0.0702,0.892,171.884,199440,2
3CLKvDKiVgbgfWj3fyyibl,0.392,0.891,-2.746,0,0.059,0.0236,0.281,0.45,89.952,214627,2
00bc7A2CLjp40XNd6ZPZNa,0.763,0.763,-4.176,0,0.0626,0.0298,0.652,0.953,143.994,211547,2
7Gb3OZFw2IiNk08fSN7MrR,0.625,0.728,-5.486,1,0.03,0.0097,0.101,0.101,96.009,198368,2
5SubtShpNoLYiVG4oLSpOG,0.621,0.614,-5.411,1,0.0539,0.0462,0.0452,0.727,200.012,210134,2
5VBMFkU9emR1HDLPoXuOUQ,0.729,0.646,-6.046,0,0.0452,0.0682,0.0484,0.543,82.49,200712,2
0S1lconF5qUvqUrovZDmSA,0.713,0.709,-6.451,1,0.0703,0.042,0.0995,0.708,109.973,283400,2
5QOg6uut1ybakHajEfBL8K,0.705,0.55,-7.974,1,0.0381,0.0887,0.0895,0.351,94.969,212211,2
7auKfEOsSVCeYHn2pOu6uY,0.62,0.775,-4.677,1,0.0271,0.0634,0.0676,0.427,107.992,208333,2
64XUlDULbJtK6xDL4mEB0Q,0.834,0.823,-4.603,1,0.0716,0.09,0.0561,0.872,128.006,166523,2
0FVUs7Kb4KKl3vsssgZCud,0.738,0.55,-9.845,0,0.0473,0.00919,0.0772,0.599,110.024,311976,2
0lHYQoSwhIKqUjUsbQygyl,0.695,0.646,-7.103,0,0.032,0.0345,0.0967,0.229,95.007,157288,2
0azhsizFhBepOGgcQ3EKaL,0.74,0.56,-5.566,0,0.0387,0.172,0.0717,0.207,111.083,264935,2
3b1TJu58AWEiGvnUwDdhag,0.638,0.735,-4.635,1,0.0873,0.0269,0.0603,0.628,99.964,221387,2
2TFJVb9LL54V5W53qGWDSv,0.704,0.584,-7.384,0,0.026,0.324,0.0965,0.752,102.987,220631,2
7EdnZLYzleCTG6eVJnZbR8,0.599,0.795,-5.072,0,0.15,0.223,0.125,0.479,150.036,146500,2
1JSkwWA4e3OXlnOEcn0MXf,0.539,0.739,-5.429,0,0.204,0.0263,0.297,0.386,173.082,249187,2
1RJPz4eFFP7N6VVKMYUS7O,0.738,0.846,-5.929,1,0.0758,0.158,0.0282,0.879,125.98,237071,2
6GvK5IObiZJs4PyTFJTELk,0.802,0.776,-6.903,0,0.112,0.16,0.0969,0.687,109.996,225273,2
0qnp1W6FnL9qoadgaQdsT8,0.679,0.637,-5.683,1,0.0427,0.0821,0.158,0.228,105.026,244187,2
3pzrOuq7Zn1WlL1qes8I57,0.827,0.851,-4.589,0,0.103,0.122,0.0706,0.928,127.993,214132,2
4vid1h1wAzoZoEKJVXoUgB,0.779,0.721,-8.409,0,0.0487,0.00618,0.239,0.84,121.948,207213,2
34Yb5ldkgXMieDcFIRQPdh,0.701,0.927,-3.21,0,0.0644,0.31,0.0505,0.832,119.991,208530,2
7MsgiyWoerebFF0zaahmCr,0.625,0.905,-6.323,0,0.135,0.553,0.247,0.597,140.026,141473,2
4EyjvMJ6llJ5stWDlwo8v6,0.677,0.75,-5.824,1,0.033,0.14,0.0363,0.967,114.958,242627,2
5L3FE4WEDdQ0xZYVdN7uvE,0.706,0.734,-4.623,1,0.0324,0.0229,0.112,0.395,99.999,221100,2
63f9E8ZTvtcEdqZKHj5Vzv,0.792,0.673,-7.876,0,0.163,0.0652,0.145,0.784,104.996,241164,2
2KJPYFHskvDeuAZ1sbbBys,0.561,0.929,-1.687,1,0.0288,0.182,0.245,0.898,190.05,213147,2
5uHl2eYaITSX6xEX8bmaXy,0.633,0.706,-5.137,0,0.0627,0.000587,0.245,0.399,128.187,189147,2
